enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,cdi_round,experience_group,training_ten_hours
4252,103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,>20,no info,no info,>4,14,0.0,0.9,>20,0
24504,73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,NGO,1,7,0.0,0.8,5-10,0
15767,136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,4,100-500,Pvt Ltd,3,40,0.0,0.9,<5,40
11497,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,4,27,0.0,0.9,5-10,0
12124,160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,2,17,0.0,0.9,11-15,0
2272,100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,1,19,0.0,0.9,11-15,0
21288,74,0.579,no info,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,62,1.0,0.6,<5,40
21553,83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,7,0.0,0.9,11-15,0
24515,136,0.897,no info,Has relevent experience,no_enrollment,Masters,STEM,10,no info,no info,1,106,0.0,0.9,5-10,80
23182,25,0.698,no info,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,204,0.0,0.7,5-10,200
18798,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,no info,no info,never,68,0.0,0.6,5-10,40
7138,71,0.884,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,2,43,0.0,0.9,<5,40
11865,16,0.91,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,Pvt Ltd,1,18,0.0,0.9,>20,0
30408,114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,8,0.0,0.9,5-10,0
16833,16,0.91,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,>4,79,0.0,0.9,>20,40
29324,136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,4,no info,no info,never,14,1.0,0.9,<5,0
13497,16,0.91,no info,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Pvt Ltd,>4,82,0.0,0.9,11-15,80
3242,165,0.903,Male,No relevent experience,Full time course,High School,no info,2,<10,Pvt Ltd,1,10,0.0,0.9,<5,0
25234,67,0.855,no info,Has relevent experience,Full time course,Masters,STEM,14,10000+,Pvt Ltd,4,12,1.0,0.9,11-15,0
14536,103,0.92,no info,No relevent experience,no_enrollment,Masters,Business Degree,19,no info,no info,>4,146,0.0,0.9,16-20,120
21645,50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,55,0.0,0.9,5-10,40
4157,114,0.926,Male,No relevent experience,Full time course,High School,no info,3,1000-4999,Pvt Ltd,1,166,0.0,0.9,<5,160
24173,11,0.55,Male,No relevent experience,no_enrollment,Graduate,No Major,<1,no info,no info,4,158,0.0,0.6,<5,120
11477,126,0.479,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Other,1,43,0.0,0.5,<5,40
8576,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,8,0.0,0.9,>20,0
21884,103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,42,0.0,0.9,16-20,40
13916,103,0.92,Male,No relevent experience,no_enrollment,High School,no info,5,no info,no info,never,81,0.0,0.9,5-10,80
24437,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,2,1000-4999,Pvt Ltd,2,46,0.0,0.9,<5,40
31151,103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,14,0.0,0.9,<5,0
14168,114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,59,0.0,0.9,<5,40
10202,103,0.92,Male,No relevent experience,Full time course,Masters,STEM,7,no info,Public Sector,1,48,0.0,0.9,5-10,40
23462,21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,14,no info,no info,>4,89,1.0,0.6,11-15,80
30031,114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,2,36,0.0,0.9,>20,0
9668,103,0.92,Other,Has relevent experience,Full time course,Graduate,STEM,8,no info,Pvt Ltd,1,143,0.0,0.9,5-10,120
30012,73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,1,75,0.0,0.8,16-20,40
21342,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,72,1.0,0.6,5-10,40
29849,162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,73,0.0,0.8,5-10,40
10695,21,0.624,no info,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,316,0.0,0.6,<5,280
9402,67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,no info,1,110,0.0,0.9,11-15,80
4309,99,0.915,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,never,62,1.0,0.9,<5,40
29954,115,0.789,Female,No relevent experience,Full time course,Graduate,STEM,4,no info,no info,never,308,1.0,0.8,<5,280
24819,14,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,9,5000-9999,Pvt Ltd,4,31,0.0,0.7,5-10,0
12299,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Funded Startup,1,8,0.0,0.9,11-15,0
18079,103,0.92,no info,No relevent experience,no_enrollment,Primary School,no info,<1,no info,no info,never,73,0.0,0.9,<5,40
25309,16,0.91,Other,No relevent experience,no_enrollment,Masters,Humanities,15,10000+,Pvt Ltd,3,51,0.0,0.9,11-15,40
28965,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,4,21,0.0,0.6,5-10,0
10883,16,0.91,Female,Has relevent experience,no_enrollment,Graduate,Humanities,<1,10/49,Funded Startup,1,15,0.0,0.9,<5,0
21706,50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,67,0.0,0.9,11-15,40
30393,71,0.884,Male,Has relevent experience,no_enrollment,Primary School,no info,>20,10/49,Pvt Ltd,1,9,0.0,0.9,>20,0
24134,21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,100-500,Pvt Ltd,4,98,0.0,0.6,5-10,80
3184,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,140,1.0,0.9,11-15,120
22089,72,0.795,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,no info,1,83,0.0,0.8,<5,80
14690,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,135,0.0,0.9,<5,120
9222,100,0.887,no info,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,no info,2,39,0.0,0.9,>20,0
19302,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10/49,Pvt Ltd,>4,8,0.0,0.9,>20,0
15835,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,4,0.0,0.9,5-10,0
10022,99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Early Stage Startup,4,21,0.0,0.9,5-10,0
4427,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,no info,no info,>4,88,1.0,0.9,>20,80
5326,23,0.899,Male,No relevent experience,no_enrollment,Primary School,no info,4,no info,no info,1,44,0.0,0.9,<5,40
20784,21,0.624,no info,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,1,55,0.0,0.6,5-10,40
19803,16,0.91,no info,Has relevent experience,no_enrollment,Graduate,Business Degree,4,100-500,Pvt Ltd,1,16,0.0,0.9,<5,0
33194,73,0.754,Male,Has relevent experience,no_enrollment,High School,no info,4,10/49,Pvt Ltd,2,64,0.0,0.8,<5,40
8054,104,0.924,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Public Sector,>4,29,0.0,0.9,>20,0
27165,145,0.555,Female,No relevent experience,Full time course,Graduate,STEM,2,no info,no info,1,23,0.0,0.6,<5,0
14031,103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,no info,1,70,0.0,0.9,5-10,40
9811,160,0.92,Female,No relevent experience,Full time course,Graduate,STEM,<1,no info,no info,2,29,0.0,0.9,<5,0
13911,81,0.73,Male,No relevent experience,Full time course,Graduate,STEM,4,no info,no info,never,326,0.0,0.7,<5,320
8376,103,0.92,Female,No relevent experience,no_enrollment,Masters,Humanities,4,1000-4999,Pvt Ltd,1,23,0.0,0.9,<5,0
21985,103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,no info,Pvt Ltd,2,89,0.0,0.9,16-20,80
15890,114,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,3,74,0.0,0.9,11-15,40
20019,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,no info,no info,never,34,1.0,0.6,11-15,0
4077,103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,6,10000+,Pvt Ltd,4,23,0.0,0.9,5-10,0
20117,73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,72,0.0,0.8,11-15,40
16950,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,32,0.0,0.6,5-10,0
10265,104,0.924,no info,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,>4,196,0.0,0.9,11-15,160
24428,16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,12,0.0,0.9,<5,0
13803,73,0.754,Male,Has relevent experience,Full time course,High School,no info,6,50-99,Pvt Ltd,3,5,0.0,0.8,5-10,0
10174,136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,2,2,0.0,0.9,16-20,0
25141,21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,500-999,no info,never,44,1.0,0.6,<5,40
30118,143,0.74,Male,No relevent experience,no_enrollment,Graduate,STEM,14,no info,no info,3,38,0.0,0.7,11-15,0
24327,21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Early Stage Startup,1,21,1.0,0.6,5-10,0
20386,75,0.939,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Early Stage Startup,1,7,0.0,0.9,5-10,0
23360,21,0.624,Male,No relevent experience,Full time course,High School,no info,2,no info,no info,never,116,1.0,0.6,<5,80
18231,160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,1,78,0.0,0.9,<5,40
25694,24,0.698,Female,No relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Public Sector,>4,160,0.0,0.7,16-20,160
19225,160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,19,0.0,0.9,>20,0
32703,103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,10,no info,no info,>4,33,0.0,0.9,5-10,0
20600,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,no info,no info,1,306,0.0,0.9,16-20,280
8259,41,0.8270000000000001,no info,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,8,0.0,0.8,>20,0
10741,21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,84,0.0,0.6,<5,80
22635,16,0.91,no info,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,1,79,0.0,0.9,5-10,40
12925,11,0.55,no info,No relevent experience,Full time course,Graduate,STEM,4,no info,no info,never,153,1.0,0.6,<5,120
15731,114,0.926,Male,No relevent experience,no_enrollment,High School,no info,5,no info,no info,never,108,0.0,0.9,5-10,80
3549,103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,28,0.0,0.9,>20,0
13503,16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10/49,no info,2,46,0.0,0.9,<5,40
15983,21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,1,72,0.0,0.6,5-10,40
15479,158,0.7659999999999999,Female,No relevent experience,Full time course,Graduate,Other,3,no info,no info,1,42,1.0,0.8,<5,40
22314,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Funded Startup,1,9,0.0,0.9,>20,0
1015,16,0.91,no info,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,54,0.0,0.9,>20,40
20370,165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,24,1.0,0.9,5-10,0
10577,143,0.74,Male,Has relevent experience,Part time course,Masters,STEM,20,no info,no info,1,39,1.0,0.7,16-20,0
17390,114,0.926,Male,Has relevent experience,no_enrollment,High School,no info,10,50-99,Pvt Ltd,1,109,0.0,0.9,5-10,80
19248,73,0.754,Male,No relevent experience,Full time course,High School,no info,5,no info,no info,2,23,0.0,0.8,5-10,0
23725,21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,no info,no info,never,15,0.0,0.6,<5,0
1212,75,0.939,Male,Has relevent experience,Full time course,High School,no info,5,10/49,Pvt Ltd,1,25,0.0,0.9,5-10,0
19014,67,0.855,no info,Has relevent experience,no_enrollment,Masters,STEM,10,no info,no info,2,3,0.0,0.9,5-10,0
6251,103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,7,500-999,Pvt Ltd,1,192,0.0,0.9,5-10,160
1388,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,Arts,5,1000-4999,Public Sector,1,42,0.0,0.9,5-10,40
28675,55,0.7390000000000001,no info,No relevent experience,no_enrollment,Masters,STEM,<1,no info,no info,1,43,0.0,0.7,<5,40
10820,136,0.897,Male,No relevent experience,Full time course,Masters,STEM,5,no info,no info,1,31,0.0,0.9,5-10,0
24898,21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10/49,no info,1,32,0.0,0.6,5-10,0
8047,67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,14,no info,Pvt Ltd,1,44,0.0,0.9,11-15,40
26922,83,0.923,Female,Has relevent experience,no_enrollment,Graduate,Humanities,18,no info,no info,1,13,1.0,0.9,16-20,0
6868,61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,>4,28,0.0,0.9,16-20,0
33122,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,12,0.0,0.9,>20,0
20862,138,0.836,Male,No relevent experience,no_enrollment,High School,no info,5,no info,no info,never,76,0.0,0.8,5-10,40
7239,103,0.92,Male,Has relevent experience,Full time course,High School,no info,9,no info,no info,1,156,1.0,0.9,5-10,120
11053,103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,1,18,0.0,0.9,<5,0
599,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,6,0.0,0.9,>20,0
10504,75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,35,0.0,0.9,>20,0
21773,100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,43,0.0,0.9,>20,40
6576,136,0.897,no info,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,>4,11,0.0,0.9,11-15,0
14708,21,0.624,no info,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,81,1.0,0.6,<5,80
448,21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,14,10/49,Pvt Ltd,never,112,1.0,0.6,11-15,80
27259,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,37,0.0,0.9,>20,0
20186,103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,no info,no info,never,100,1.0,0.9,5-10,80
46,16,0.91,no info,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Public Sector,2,4,0.0,0.9,5-10,0
22175,102,0.804,Male,No relevent experience,Full time course,Graduate,STEM,6,no info,no info,never,42,0.0,0.8,5-10,40
18237,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,5000-9999,Pvt Ltd,1,25,0.0,0.9,5-10,0
26061,13,0.8270000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,NGO,4,48,0.0,0.8,<5,40
30972,116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,1,6,0.0,0.7,11-15,0
31580,16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,4,15,0.0,0.9,5-10,0
30002,103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,<1,<10,Funded Startup,1,87,0.0,0.9,<5,80
10008,160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Other,1,50,0.0,0.9,5-10,40
3850,103,0.92,no info,No relevent experience,Full time course,Graduate,STEM,10,no info,Public Sector,never,45,1.0,0.9,5-10,40
31540,103,0.92,Female,Has relevent experience,no_enrollment,Graduate,No Major,13,no info,no info,1,87,1.0,0.9,11-15,80
32982,75,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,14,<10,Early Stage Startup,1,117,0.0,0.9,11-15,80
23097,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,Humanities,2,100-500,Funded Startup,2,5,0.0,0.9,<5,0
927,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,15,<10,Early Stage Startup,1,61,0.0,0.9,11-15,40
31616,67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,15,100-500,Pvt Ltd,2,36,1.0,0.9,11-15,0
7741,103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,>20,10000+,Public Sector,>4,11,0.0,0.9,>20,0
26159,103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,62,0.0,0.9,>20,40
31340,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,15,0.0,0.9,>20,0
21050,46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Funded Startup,4,2,0.0,0.8,5-10,0
26744,160,0.92,no info,Has relevent experience,no_enrollment,Graduate,Other,>20,50-99,Pvt Ltd,2,46,0.0,0.9,>20,40
23396,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,41,1.0,0.6,5-10,40
3517,103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,70,0.0,0.9,>20,40
16888,16,0.91,no info,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,22,0.0,0.9,<5,0
1717,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,Business Degree,10,10000+,Pvt Ltd,2,15,0.0,0.9,5-10,0
21610,21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,no info,no info,4,17,1.0,0.6,5-10,0
23166,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,53,0.0,0.9,<5,40
3739,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Public Sector,3,32,0.0,0.9,11-15,0
29041,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,>4,122,0.0,0.9,16-20,120
6898,103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,4,32,0.0,0.9,>20,0
776,160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,38,0.0,0.9,>20,0
2007,11,0.55,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,280,0.0,0.6,5-10,280
4760,103,0.92,Male,No relevent experience,Full time course,High School,no info,8,no info,no info,1,118,1.0,0.9,5-10,80
9867,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,no info,no info,3,22,1.0,0.9,>20,0
28372,103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,1,no info,no info,never,86,0.0,0.9,<5,80
23499,89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Early Stage Startup,1,24,1.0,0.9,11-15,0
11560,138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,33,0.0,0.8,>20,0
33072,48,0.493,no info,No relevent experience,no_enrollment,Graduate,STEM,5,no info,no info,1,29,0.0,0.5,5-10,0
30077,67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,3,30,0.0,0.9,<5,0
3567,103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,>20,500-999,Public Sector,never,60,0.0,0.9,>20,40
19601,73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,>4,15,0.0,0.8,16-20,0
1351,67,0.855,Male,No relevent experience,Full time course,High School,no info,4,1000-4999,Pvt Ltd,1,113,0.0,0.9,<5,80
29866,74,0.579,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,1,30,1.0,0.6,5-10,0
14328,14,0.698,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,2,10/49,Pvt Ltd,1,198,1.0,0.7,<5,160
12540,114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,27,0.0,0.9,>20,0
13892,103,0.92,Male,No relevent experience,Full time course,High School,no info,3,no info,no info,1,46,0.0,0.9,<5,40
23500,102,0.804,no info,No relevent experience,Full time course,High School,no info,3,no info,no info,never,67,0.0,0.8,<5,40
16668,16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,11,10/49,Funded Startup,1,23,0.0,0.9,11-15,0
13658,150,0.698,no info,No relevent experience,Part time course,Graduate,STEM,9,no info,no info,1,53,1.0,0.7,5-10,40
7188,136,0.897,no info,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,58,0.0,0.9,>20,40
31980,160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,1,152,0.0,0.9,11-15,120
26346,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,9,0.0,0.9,>20,0
20342,75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,5,no info,no info,1,106,0.0,0.9,5-10,80
33119,16,0.91,Male,No relevent experience,no_enrollment,Graduate,Other,7,no info,Public Sector,2,21,0.0,0.9,5-10,0
5183,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,2,204,1.0,0.6,11-15,200
20552,114,0.926,no info,Has relevent experience,no_enrollment,Masters,STEM,15,no info,no info,never,91,0.0,0.9,11-15,80
13094,114,0.926,Female,Has relevent experience,Part time course,Graduate,Other,5,50-99,Pvt Ltd,4,138,0.0,0.9,5-10,120
15559,50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,2,46,0.0,0.9,>20,40
24666,71,0.884,no info,No relevent experience,no_enrollment,Phd,STEM,>20,no info,Public Sector,3,28,0.0,0.9,>20,0
20847,24,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,>4,31,0.0,0.7,5-10,0
28413,103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,no info,no info,2,43,1.0,0.9,5-10,40
26677,80,0.847,Male,No relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,never,19,0.0,0.8,<5,0
17128,21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,no info,no info,1,6,0.0,0.6,<5,0
13294,103,0.92,Male,No relevent experience,Full time course,Graduate,Humanities,6,no info,no info,>4,21,1.0,0.9,5-10,0
29496,103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,no info,Pvt Ltd,1,20,0.0,0.9,<5,0
29907,103,0.92,Female,Has relevent experience,no_enrollment,Phd,STEM,10,50-99,Funded Startup,1,52,0.0,0.9,5-10,40
17661,1,0.847,Male,No relevent experience,no_enrollment,Masters,STEM,4,100-500,Public Sector,1,33,0.0,0.8,<5,0
2726,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,19,100-500,Pvt Ltd,1,119,0.0,0.9,16-20,80
25039,93,0.865,Male,No relevent experience,Full time course,Graduate,STEM,1,no info,no info,1,25,1.0,0.9,<5,0
17447,36,0.893,no info,Has relevent experience,Part time course,Graduate,STEM,11,10000+,no info,>4,67,0.0,0.9,11-15,40
8794,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,47,1.0,0.9,>20,40
1242,160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,no info,no info,never,14,1.0,0.9,>20,0
4244,16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,4,0.0,0.9,5-10,0
20592,136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,no info,Pvt Ltd,>4,29,0.0,0.9,>20,0
9851,23,0.899,Male,Has relevent experience,Part time course,High School,no info,7,500-999,Other,2,106,0.0,0.9,5-10,80
27851,138,0.836,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,>4,130,0.0,0.8,16-20,120
6485,105,0.794,Female,Has relevent experience,Part time course,Masters,STEM,5,5000-9999,Pvt Ltd,1,304,0.0,0.8,5-10,280
13143,103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,24,1.0,0.9,5-10,0
30131,33,0.4479999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,16,0.0,0.4,<5,0
10271,46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,1,12,0.0,0.8,<5,0
32347,21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,62,1.0,0.6,11-15,40
13863,101,0.5579999999999999,no info,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,74,1.0,0.6,5-10,40
9954,160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,no info,>4,85,0.0,0.9,5-10,80
31977,16,0.91,Male,No relevent experience,no_enrollment,High School,no info,7,no info,Pvt Ltd,never,104,0.0,0.9,5-10,80
2248,10,0.895,Male,Has relevent experience,no_enrollment,High School,no info,12,50-99,Pvt Ltd,1,37,0.0,0.9,11-15,0
4045,160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,no info,no info,>4,47,0.0,0.9,>20,40
24718,21,0.624,no info,No relevent experience,Full time course,Graduate,no info,4,no info,no info,never,125,0.0,0.6,<5,120
22685,100,0.887,Male,Has relevent experience,no_enrollment,Masters,No Major,>20,no info,no info,3,42,0.0,0.9,>20,40
